Product_ID,SKU Code,SKU Description,Category,Sub Category,Product,Sub Product
P2204,4083318010,Chips Lion Cheese * 4.04 $ * 4 bag * 25 Pack * 12 gm Class (1) EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2205,4082003002,Biscuit OG Coated Sandwich Vanilla  6 Outer * 8 packet ( 5 EGP )-43.5 GM- NEW,Crunch & Munch,Biscuits,Wafer,Wafer
P2206,4083325029,Chips Lion Sweet Chilli 12 Pack * 28 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2207,4083333065,Chips Lion SALT  6 Pack *  100 gm Class(8)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2208,4080101022,Biscuit Ahlawy 12 Outer * 12 packet ( 1 EGP ) &30 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2209,4083324123,Chips Lion Ketchup 10 Pack * 50 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2210,4082610025,"Break Cheese Onion 30 pack * 10 gm * 1 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2211,4083029030,Windows Cream with Onion 10 pack * 51 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2212,4080101044,Biscuit Ahlawy 8 outer * 12 packet ( 3 EGP )-39 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2213,4083018003,Windows cheese 24pack 1LE. --SFSWNCE0088,Crunch & Munch,Biscuits,Wafer,Wafer
P2214,4083026028,Windows Chicken 12 pack * 24 gm* 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2215,4083326088,Chips Lion Chicken 50 Pack * 10 GM Class 1 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2216,4083324092,Chips Lion Ketchup 6 Pack * 95 GM Class 7 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2217,4083009019,Windows chili 12 pack * 25 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2218,4083018026,Windows CHEESE 24 pack * 14 gm* 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2219,4083026023,Windows Chicken 15 pack * 18 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2220,4083029027,Windows Cream with Onion 6 pack * 51 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2221,4083311105,Chips Lion Cheese Onion 12 Pack * 28 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2222,4083018050,Windows CHEESE 15 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2223,4080101042,Biscuit Ahlawy 4 outer * 12 packet ( 3 EGP )-39 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2224,4083323116,Chips Lion Kebab 10 Pack * 42 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2225,4083018056,Windows CHEESE 10 pack * 51 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2226,4083018037,Windows CHEESE 6 pack * 110 gm* 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2227,4083018034,Windows CHEESE 6 pack * 68 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2228,4082613042,"Break Hot pepper 15 pack * 21 gm * 2 LE	",Crunch & Munch,Biscuits,Wafer,Wafer
P2229,4083018040,"Windows CHEESE 6 pack * 65 gm* 5 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2230,4083325033,Chips Lion Sweet Chilli 10 Pack * 47 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2231,4082809007,"CHICKA CHILLI  30 pack * 11 gm *  1 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2232,4083323101,Chips Lion Kebab 10 Pack * 52 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2233,4083311109,Chips Lion Cheese Onion 6 Pack * 82 GM Class 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2234,4083326085,Chips Lion Chicken 10 Pack * 47 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2235,4083309136,Chips Lion CHILLI 6 Pack * 82 GM Class 8 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2236,4083029017,"Windows Cream with Onion 12 pack * 21 gm* 2 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2237,4083018044,Windows CHEESE 48 pack * 16 gm Export .,Crunch & Munch,Biscuits,Wafer,Wafer
P2238,4083024038,Windows KETCHUP 15 pack * 21 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2239,4083333080,Chips Lion Salt 6 Pack * 82 GM Class 8 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2240,4083324039,Chips Lion Ketchup * 4.04 $ * 4 bag * 25 Pack * 12 gm Class (1) EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2241,4083318094,Chips Lion Cheese 50 Pack * 10 GM Class 1 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2242,4083309138,Chips Lion CHILLI 10 Pack * 42 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2243,4083324139,Chips Lion Ketchup 6 Pack * 82 GM Class 8 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2244,4082720001,Avatar cheddar cheese 6 pack 50 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2245,4082613053,Break Hot pepper 6 pack * 80 gm * 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2246,4083018052,Windows CHEESE 6 pack * 51 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2247,4083311092,Chips Lion Cheese Onions  12 Pack * 36 gm Class(3)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2248,4083333074,Chips Lion Salt 12 Pack * 30 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2249,4082002003,Biscuit OG Coated Sandwich Chocolate  6 Outer * 8 packet ( 5 EGP )-47 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2250,4083018047,Windows CHEESE 12 pack * 30 gm*3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2251,4083323109,Chips Lion Kebab 12 Pack * 25 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2252,4083029029,Windows Cream with Onion 18 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2253,4083018042,Windows CHEESE 30 pack * 10 gm* 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2254,4080101035,Biscuit Ahlawy 6 outer * 12 packet ( 2 EGP )-36 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2255,4082722001,Avatar  Smokey Burger 6 pack * 50 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2256,4083009028,Windows Chilli 15 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2257,4082613036,Break Hot pepper 6 pack * 110 gm * 8LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2258,4083026030,Windows Chicken 6 pack * 83 gm* 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2259,4084503002,Biscuit Ahlawy Dueto Vanilla 6 Outer *12 Pack -2 EGP (25.2 GM),Crunch & Munch,Biscuits,Wafer,Wafer
P2260,4082102002,Biscuit OG Wafer Chocolate  8 Outer * 6 packet ( 5 EGP )-44 GM- NEW,Crunch & Munch,Biscuits,Wafer,Wafer
P2261,4082613052,Break Hot pepper 6 pack * 48 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2262,4083309127,Chips Lion CHILLI 6 Pack * 82 GM Class 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2263,4083326084,Chips Lion Chicken 12 Pack * 25 GM Class 3 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2264,4083323077,Chips Lion Kebab 10 Pack * 60 GM Class 5 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2265,4083026032,Windows Chicken 10 pack * 51 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2266,4083018012,windows cheese 6pack * 93gm * 5LE. --SFSWNCE0100,Crunch & Munch,Biscuits,Wafer,Wafer
P2267,4083024033,Windows KETCHUP 12 pack * 21 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2268,4083309118,Chips Lion CHILLI 10 Pack * 52 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2269,4083318097,Chips Lion Cheese 10 Pack * 42 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2270,4082610022,Break Cheese Onion   12 pack * 37 gm * 3LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2271,4082610020,Break Cheese Onion  12 pack * 25 gm * 2LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2272,4082617052,Break Vegetable 12 pack * 28 gm * 3 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2273,4080602013,Biscuit Choco Bisc Chocolate 4 Outer * 12 packet ( 3 EGP )-37.5 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2274,4083333087,Chips Lion Salt 50 Pack * 10 GM Class 1 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2275,4083309123,Chips Lion CHILLI 12 Pack * 28 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2276,4083018054,Windows CHEESE 18 pack * 17 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2277,4083324141,Chips Lion Ketchup 10 Pack * 42 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2278,4082617028,Break Vegetable 12 pack * 30 gm * 2LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2279,4083311112,Chips Lion Cheese Onion 10 Pack * 47 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2280,4080101038,Biscuit Ahlawy  12 Outer * 12 packet - Export- &24 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2281,4083309015,Chips Lion Chilli  * 4.04 $ * 4 bag * 25 Pack * 12 gm Class (1) EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2282,4083323105,Chips Lion Kebab 10 Pack * 50 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2283,4082617038,Break Vegetable 12 pack * 37 gm * 3LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2284,4083029028,Windows Cream with Onion 6 pack * 83 gm* 8LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2285,4081101016,Biscuit Extra Maire 4 Outer * 12 packet ( 3 EGP )-39 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2286,4083509009,Chips Days Chilli 12 Pack * 80 gm Class (3) EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2287,4083309130,Chips Lion CHILLI 12 Pack * 25 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2288,4083318091,Chips Lion Cheese 10 Pack * 47 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2289,4083334056,Chips Lion VINGER and SALT 15 Pack * 90gm Class (3) ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2290,4082617037,Break Vegetable 12 pack * 23 gm * 2LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2291,4083333092,Chips Lion Salt 6 Pack * 90 GM Class 8 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2292,4080101034,Biscuit Ahlawy 8Outer * 12 packet ( 1.5 EGP )- 24 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2293,4083311066,Chips Lion Cheese Onions 15 Pack * 90 gm Class(3) ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2294,4083323108,Chips Lion Kebab 28 Pack * 39 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2295,4083524001,Chips Days Ketchup * $ 2.65 * 60 Pack * 10 gm- EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2296,4082610026,"Break Cheese Onion 15 pack * 21 gm * 2 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2297,4080303007,Biscuit Ahlawy Wafer Vanilla 6 Outer * 12 packet ( 2 EGP )-25.2 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2298,4083018046,Windows CHEESE 15 pack * 18 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2299,4082613046,Break Hot pepper 6 pack * 85 gm * 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2300,4083309095,Chips Lion CHILLI 12 Pack * 35 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2301,4083326081,Chips Lion Chicken 10 Pack * 50 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2302,4082616020,Break Tomato by basil 24 pack * 10gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2303,4083026008,Windows Chicken 24 pack * 10 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2304,4083325032,Chips Lion Sweet Chilli 12 Pack * 25 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2305,4083318020,Chips Lion Cheese * $ 3.70 * 90 pack * 10 gm EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2306,4082613055,Break Hot pepper 10 pack * 48 gm * 5LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2307,4081101011,Biscuit Extra Maire 6 Outer * 12 packet ( 2 EGP )-36 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2308,4083323016,Chips Lion Kebab * $ 3.70 * 90 pack * 10 gm * EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2309,4083309077,Chips Lion Chili 15 Pack * 46 gm Class (3) ــ EXPORT,Crunch & Munch,Biscuits,Wafer,Wafer
P2310,4083024025,Windows KETCHUP 12 pack * 27 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2311,4082824009,CHICKA KETCHUP 30 pack * 10 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2312,4082616028,"Break Tomato by basil 30 pack * 10 gm * 1 LE	",Crunch & Munch,Biscuits,Wafer,Wafer
P2313,4083311059,Chips Lion Cheese Onions 15 Pack * 46 gm Class (3) ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2314,4083323095,Chips Lion Kebab 10 Pack * 54 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2315,4082616037,Break Tomato by basil 10 pack * 48 gm * 5 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2316,4082616029,"Break Tomato by basil 15 pack * 21 gm * 2 LE	",Crunch & Munch,Biscuits,Wafer,Wafer
P2317,4083309078,Chips Lion Chili 15 Pack * 90 gm Class (3) ــ EXPORT,Crunch & Munch,Biscuits,Wafer,Wafer
P2318,4083323110,Chips Lion Kebab 10 Pack * 47 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2319,4083009022,"Windows chili 12 pack * 21 gm* 2 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2320,4082617046,"Break Vegetable 15 pack * 21 gm * 2 LE	",Crunch & Munch,Biscuits,Wafer,Wafer
P2321,4083326083,Chips Lion Chicken 28 Pack * 39 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2322,4083018048,Windows CHEESE 6 pack * 60 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2323,4083333089,Chips Lion Salt 6 Pack * 82 GM Class 8 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2324,4082616021,Break Tomato by basil 12 pack * 27 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2325,4083326008,Chips Lion Chicken * $ 3.70 * 90 pack * 10 gm  EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2326,4082616025,Break Tomato by basil 12 pack * 37 gm * 3LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2327,4080402001,Biscuit Ahlawy Filled Sandwich Chocolate   6 Outer * 12 packet ( 2 EGP )-27 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2328,4082721001,Avatar Cheese Jalapeno 6 pack *50 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2329,4082617059,Break Vegetable 10 pack * 48 gm * 5LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2330,4080805002,Biscuit Ahlawy Dates 6 Outer * 12 packet ( 2 EGP )- 40 GM Elshammaa,Crunch & Munch,Biscuits,Wafer,Wafer
P2331,4083009021,Windows chili 12 pack * 23 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2332,4083024047,Windows KETCHUP 18 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2333,4083024030,Windows KETCHUP 12 pack * 37 gm* 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2334,4083018055,Windows CHEESE 15 pack * 17 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2335,4083029006,Windows Cream with Onion 24 pack * 10 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2336,4080101040,Biscuit Ahlawy 4 outer * 12 packet ( 3 EGP )-45 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2337,4083029026,Windows Cream with Onion 12 pack * 24 gm* 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2338,4083024043,Windows KETCHUP 15 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2339,4083324127,Chips Lion Ketchup 10 Pack * 50 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2340,4082617031,Break Vegetable 12 pack * 27 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2341,4083018032,Windows Cheese 12 pack * 25 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2342,4083318067,Chips Lion Cheese 12 Pack * 35 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2343,4083309111,Chips Lion Chili   6 Pack * 100 gm Class(8)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2344,4082809005,CHICKA CHILLI  24 pack * 13 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2345,4082102003,Biscuit OG Wafer Chocolate  8 Outer * 6 packet )-44 GM Without Pricing,Crunch & Munch,Biscuits,Wafer,Wafer
P2346,4082616036,Break Tomato by basil 18 pack * 15 gm * 2 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2347,4083311083,Chips Lion Cheese Onion 6 Pack * 95 GM Class 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2348,4083018057,Windows CHEESE 10 pack * 50  gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2349,4082402001,Biscuit Twist Cocoa Black 6 Outer * 24 packet - Export,Crunch & Munch,Biscuits,Wafer,Wafer
P2350,4082617040,Break Vegetable 6 pack * 110 gm * 8LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2351,4083009026,Windows Chilli 15 pack * 18 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2352,4083334095,Chips Lion Vinegar And Salt 11 Pack * 50 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2353,4083309134,Chips Lion CHILLI 50 Pack * 10 GM Class 1 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2354,4084001001,Sheet Plain External Farm Frites   (Excellent 90-Excellent 90- Excellent 90)(80*100),Crunch & Munch,Biscuits,Wafer,Wafer
P2355,4083324125,Chips Lion Ketchup 12 Pack * 15 GM Class 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2356,4082617055,Break Vegetable 12 pack * 23 gm * 3 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2357,4082617054,Break Vegetable 15 pack * 15 gm * 2 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2358,4083324137,Chips Lion Ketchup 50 Pack * 10 GM Class 1 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2359,4080101041,Biscuit Ahlawy 6 outer * 12 packet ( 2 EGP )-24 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2360,4083333082,Chips Lion Salt 12 Pack * 25 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2361,4084503001,Biscuit Ahlawy Dueto Vanilla 6 Outer *12 Pack -2 EGP (26.2 GM),Crunch & Munch,Biscuits,Wafer,Wafer
P2362,4083323111,Chips Lion Kebab 15 Pack * 85 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2363,4083309129,Chips Lion CHILLI 28 Pack * 39 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2364,4083024031,Windows KETCHUP 12 pack * 23 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2365,4082616035,Break Tomato by basil 12 pack * 23 gm * 3 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2366,4082103003,Biscuit OG Wafer Vanilla  8 Outer * 6 packet-44 GM         Without Pricing,Crunch & Munch,Biscuits,Wafer,Wafer
P2367,4083509008,Chips Days Chilli 30 Pack * 26 gm Class (2) EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2368,4083026027,Windows Chicken 15 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2369,4082613049,Break Hot pepper 6 pack * 57 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2370,4083309126,Chips Lion CHILLI 12 Pack * 13 GM Class 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2371,4082613051,Break Hot pepper 12 pack * 23 gm * 3 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2372,4083018029,Windows CHEESE 24 pack * 10 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2373,4083309026,Chips Lion Chilli  * $ 3.85 * 15 Pack * 135 gm -EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2374,4082616032,Break Tomato by basil 15 pack * 17 gm * 2 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2375,4083017009,Windows Vegetables 6 pack * 60 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2376,4083318096,Chips Lion Cheese 11 Pack * 50 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2377,4083026031,Windows Chicken 18 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2378,4083323029,Chips Lion Kebab * 4.04 $ * 4 bag * 25 Pack * 12 gm Class (1) EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2379,4081201008,Biscuit Super Mary 8 Outer * 12 packet ( 1 .5EGP )- 24 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2380,4083334090,Chips Lion Vinegar And Salt 10 Pack * 47 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2381,4080303009,Biscuit Ahlawy Wafer Vanilla 4 Outer * 12 packet (3 EGP )-34 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2382,4081802009,Biscuit Dueto Muncho Chocolate  4 Outer *12 Pack - 3 EGP (39.3 GM),Crunch & Munch,Biscuits,Wafer,Wafer
P2383,4083009017,Windows CHILLI 24 pack * 10 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2384,4082610029,Break Cheese Onion 15 pack * 17 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2385,4083018053,Windows CHEESE 6 pack * 83 gm* 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2386,4083309117,Chips Lion CHILLI 12 Pack * 30 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2387,4082613050,Break Hot pepper 15 pack * 15 gm * 2 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2388,4083024027,Windows Ketchup 12 pack * 25 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2389,4082617056,Break Vegetable 6 pack * 48 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2390,4082809008,CHICKA CHILLI  30 pack * 10 gm * 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2391,4083311099,Chips Lion Cheese Onion 12 Pack * 30 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2392,4082616022,Break Tomato by basil 12 pack * 25 gm * 2LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2393,4083018011,windows cheese 12 pack * 35 gm * ( 2LE ). --SFSWNCE0099,Crunch & Munch,Biscuits,Wafer,Wafer
P2394,4083323064,Chips Lion kebab 15 Pack * 46 gm Class (3) ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2395,4083318086,Chips Lion Cheese 12 Pack * 28 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2396,4083018031,Windows CHEESE 6 pack * 80 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2397,4083323113,Chips Lion Kebab 50 Pack * 10 GM Class 1 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2398,4083324114,Chips Lion Ketchup  6 Pack *  100 gm Class(8)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2399,4080107001,Biscuit Ahlawy Coffee Recipe  6 outer * 12 packet ( 2 EGP )-33 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P2400,4083326090,Chips Lion Chicken 11 Pack * 50 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2401,4083323114,Chips Lion Kebab 10 Pack * 47 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2402,4082616034,Break Tomato by basil 15 pack * 15 gm * 2 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2403,4082613054,Break Hot pepper 18 pack * 15 gm * 2 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P2404,4083018051,Windows CHEESE 12 pack * 24 gm*3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2405,4083324105,Chips Lion Ketchup 10 Pack * 58 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2406,4083333078,Chips Lion Salt 10 Pack * 50 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2407,4082613023,Break Hot pepper 24 pack * 14 gm * 1LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2408,4083017007,"Windows Vegetables 6 pack * 65 gm * 5 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2409,4082610019,Break Cheese Onion 12 pack * 27 gm * 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P2410,4083311093,Chips Lion Cheese Onions  10 Pack *  60 gm Class(5)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2411,4082824008,"CHICKA KETCHUP 30 pack * 11 gm *  1 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P2412,4083333090,Chips Lion Salt 11 Pack * 50 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P2413,4083324112,Chips Lion Ketchup  12 Pack * 36 gm Class(3)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
